學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別
0005,國立成功大學,07141071,工程科學系,D 日,D 博士,47,0,4,21 臺南市,1 一般
0005,國立成功大學,07141071,工程科學系,D 日,M 碩士,227,0,87,21 臺南市,1 一般
0005,國立成功大學,07141071,工程科學系,N 職,M 碩士,146,0,35,21 臺南市,1 一般
0005,國立成功大學,07141071,工程科學系,D 日,B 學士,284,22,58,21 臺南市,1 一般
0005,國立成功大學,07141134,人工智慧機器人碩士學位學程,D 日,M 碩士,25,2,0,21 臺南市,1 一般
0005,國立成功大學,07151042,機械工程學系,D 日,D 博士,54,0,3,21 臺南市,1 一般
0005,國立成功大學,07151042,機械工程學系,D 日,M 碩士,422,0,162,21 臺南市,1 一般
0005,國立成功大學,07151042,機械工程學系,D 日,B 學士,678,47,134,21 臺南市,1 一般
0005,國立成功大學,07151133,智慧製造國際碩士學位學程,D 日,M 碩士,18,0,6,21 臺南市,1 一般
0005,國立成功大學,07162043,航空太空工程學系,D 日,D 博士,38,0,4,21 臺南市,1 一般
0005,國立成功大學,07162043,航空太空工程學系,D 日,M 碩士,209,0,84,21 臺南市,1 一般
0005,國立成功大學,07162043,航空太空工程學系,N 職,M 碩士,50,0,8,21 臺南市,1 一般
0005,國立成功大學,07162043,航空太空工程學系,D 日,B 學士,250,21,66,21 臺南市,1 一般
0005,國立成功大學,07162100,民航研究所,D 日,M 碩士,21,5,5,21 臺南市,1 一般
0005,國立成功大學,07163044,系統及船舶機電工程學系,D 日,D 博士,12,0,0,21 臺南市,1 一般
0005,國立成功大學,07163044,系統及船舶機電工程學系,D 日,M 碩士,89,0,46,21 臺南市,1 一般
0005,國立成功大學,07163044,系統及船舶機電工程學系,D 日,B 學士,207,18,49,21 臺南市,1 一般
0005,國立成功大學,07191072,工程管理碩士在職專班,N 職,M 碩士,128,1,45,21 臺南市,1 一般
0005,國立成功大學,07193061,生物醫學工程學系,D 日,D 博士,79,0,14,21 臺南市,1 一般
0005,國立成功大學,07193061,生物醫學工程學系,D 日,M 碩士,107,0,45,21 臺南市,1 一般
0005,國立成功大學,07193061,生物醫學工程學系,D 日,B 學士,172,21,35,21 臺南市,1 一般
0005,國立成功大學,07241064,資源工程學系,D 日,D 博士,41,0,6,21 臺南市,1 一般
0005,國立成功大學,07241064,資源工程學系,D 日,M 碩士,88,0,38,21 臺南市,1 一般
0005,國立成功大學,07241064,資源工程學系,D 日,B 學士,192,19,40,21 臺南市,1 一般
0005,國立成功大學,07311075,建築學系,D 日,D 博士,54,0,7,21 臺南市,1 一般
0005,國立成功大學,07311075,建築學系,D 日,M 碩士,183,0,70,21 臺南市,1 一般
0005,國立成功大學,07311075,建築學系,N 職,M 碩士,48,0,10,21 臺南市,1 一般
0005,國立成功大學,07311075,建築學系,D 日,B 學士,302,23,60,21 臺南市,1 一般
0005,國立成功大學,07313076,都市計劃學系,D 日,D 博士,16,0,2,21 臺南市,1 一般
0005,國立成功大學,07313076,都市計劃學系,D 日,M 碩士,110,0,40,21 臺南市,1 一般
0005,國立成功大學,07313076,都市計劃學系,D 日,B 學士,197,17,30,21 臺南市,1 一般
0005,國立成功大學,07321049,土木工程學系,D 日,D 博士,39,0,5,21 臺南市,1 一般
0005,國立成功大學,07321049,土木工程學系,D 日,M 碩士,265,0,120,21 臺南市,1 一般
0005,國立成功大學,07321049,土木工程學系,N 職,M 碩士,45,0,14,21 臺南市,1 一般
0005,國立成功大學,07321049,土木工程學系,D 日,B 學士,462,32,99,21 臺南市,1 一般
0005,國立成功大學,07322067,測量及空間資訊學系,D 日,D 博士,35,0,5,21 臺南市,1 一般
0005,國立成功大學,07322067,測量及空間資訊學系,D 日,M 碩士,61,0,28,21 臺南市,1 一般
0005,國立成功大學,07322067,測量及空間資訊學系,D 日,B 學士,200,17,43,21 臺南市,1 一般
0005,國立成功大學,08192039,轉譯農業科學博士學位學程,D 日,D 博士,10,1,0,21 臺南市,1 一般
0005,國立成功大學,09111096,口腔醫學研究所,D 日,M 碩士,22,3,9,21 臺南市,1 一般
0005,國立成功大學,09111130,牙醫學系,D 日,B 學士,105,8,0,21 臺南市,1 一般
0005,國立成功大學,09121053,基礎醫學研究所,D 日,D 博士,104,4,15,21 臺南市,1 一般
0005,國立成功大學,09121054,分子醫學研究所,D 日,M 碩士,37,7,15,21 臺南市,1 一般
0005,國立成功大學,09121077,醫學系,D 日,B 學士,530,114,74,21 臺南市,1 一般
0005,國立成功大學,09121078,臨床醫學研究所,D 日,D 博士,79,0,8,21 臺南市,1 一般
0005,國立成功大學,09121078,臨床醫學研究所,D 日,M 碩士,38,14,9,21 臺南市,1 一般
0005,國立成功大學,09121078,臨床醫學研究所,N 職,M 碩士,21,0,3,21 臺南市,1 一般
0005,國立成功大學,09121083,生理學研究所,D 日,M 碩士,28,12,16,21 臺南市,1 一般
0005,國立成功大學,09121084,細胞生物與解剖學研究所,D 日,M 碩士,18,10,9,21 臺南市,1 一般
0005,國立成功大學,09131090,護理學系國際博士班,D 日,D 博士,63,0,11,21 臺南市,1 一般
0005,國立成功大學,09131090,護理學系,D 日,M 碩士,92,0,23,21 臺南市,1 一般
0005,國立成功大學,09131090,護理學系,D 日,B 學士,123,19,27,21 臺南市,1 一般
0005,國立成功大學,09141094,醫學檢驗生物技術學系,D 日,M 碩士,42,0,9,21 臺南市,1 一般
0005,國立成功大學,09141094,醫學檢驗生物技術學系,D 日,B 學士,132,12,35,21 臺南市,1 一般
0005,國立成功大學,09151082,物理治療學系,D 日,M 碩士,31,0,9,21 臺南市,1 一般
0005,國立成功大學,09151082,物理治療學系,D 日,B 學士,154,12,36,21 臺南市,1 一般
0005,國立成功大學,09152089,職能治療學系,D 日,M 碩士,21,0,1,21 臺南市,1 一般
0005,國立成功大學,09152089,職能治療學系,D 日,B 學士,113,10,35,21 臺南市,1 一般
0005,國立成功大學,09159091,健康照護科學研究所,D 日,D 博士,36,5,3,21 臺南市,1 一般
0005,國立成功大學,09161086,藥學系,D 日,B 學士,170,5,31,21 臺南市,1 一般
0005,國立成功大學,09161087,藥理學研究所,D 日,M 碩士,40,11,16,21 臺南市,1 一般
0005,國立成功大學,09161088,臨床藥學與藥物科技研究所,D 日,D 博士,38,0,0,21 臺南市,1 一般
0005,國立成功大學,09161088,臨床藥學與藥物科技研究所,D 日,M 碩士,33,7,17,21 臺南市,1 一般
0005,國立成功大學,09191079,公共衛生研究所,D 日,D 博士,34,0,4,21 臺南市,1 一般
0005,國立成功大學,09191079,公共衛生研究所,D 日,M 碩士,35,9,13,21 臺南市,1 一般
0005,國立成功大學,09191079,公共衛生研究所,N 職,M 碩士,32,0,7,21 臺南市,1 一般
0005,國立成功大學,09191085,環境醫學研究所,D 日,D 博士,25,0,4,21 臺南市,1 一般
0005,國立成功大學,09191085,環境醫學研究所,D 日,M 碩士,55,10,16,21 臺南市,1 一般
0005,國立成功大學,09199127,食品安全衛生暨風險管理研究所,D 日,M 碩士,38,5,15,21 臺南市,1 一般
0005,國立成功大學,09199Y42,醫學院,D 日,,0,1,0,21 臺南市,1 一般
0005,國立成功大學,09211101,老年學研究所,D 日,M 碩士,36,6,5,21 臺南市,1 一般
0005,國立成功大學,10152097,體育健康與休閒研究所,D 日,M 碩士,36,9,16,21 臺南市,1 一般
0005,國立成功大學,10152097,體育健康與休閒研究所運動健康與休閒管理碩士在職專班,N 職,M 碩士,58,0,6,21 臺南市,1 一般
0005,國立成功大學,10411098,交通管理科學系,D 日,D 博士,7,0,1,21 臺南市,1 一般
0005,國立成功大學,10411098,交通管理科學系,D 日,M 碩士,79,0,38,21 臺南市,1 一般
0005,國立成功大學,10411098,交通管理科學系,N 職,M 碩士,73,0,13,21 臺南市,1 一般
0005,國立成功大學,10411098,交通管理科學系,D 日,B 學士,196,13,56,21 臺南市,1 一般
0005,國立成功大學,99999102,全校不分系學士學位學程,D 日,B 學士,103,11,10,21 臺南市,1 一般
0005,國立成功大學,99999137,全校永續跨域國際碩士學位學程,D 日,M 碩士,3,0,0,21 臺南市,1 一般
0005,國立成功大學,99999Z01,通識及共同科目,D 日,,0,1,0,21 臺南市,1 一般
0005,國立成功大學,99999Z02,計算機中心,D 日,,0,3,0,21 臺南市,1 一般
0005,國立成功大學,99999Z03,軍訓教官,D 日,,0,11,0,21 臺南市,1 一般
0005,國立成功大學,99999Z05,師資培育中心,D 日,,0,4,0,21 臺南市,1 一般
0005,國立成功大學,99999Z07,體育室,D 日,,0,11,0,21 臺南市,1 一般
0005,國立成功大學,99999Z08,語言中心,D 日,,0,7,0,21 臺南市,1 一般
0005,國立成功大學,99999Z99,其他(包括行政助教),D 日,,0,1,0,21 臺南市,1 一般
0006,國立中興大學,01111001,教師專業發展研究所,D 日,M 碩士,34,8,9,19 臺中市,1 一般
0006,國立中興大學,02221007,歷史學系,D 日,D 博士,36,0,3,19 臺中市,1 一般
0006,國立中興大學,02221007,歷史學系,D 日,M 碩士,42,0,5,19 臺中市,1 一般
0006,國立中興大學,02221007,歷史學系,N 職,M 碩士,14,0,4,19 臺中市,1 一般
0006,國立中興大學,02221007,歷史學系,D 日,B 學士,258,15,67,19 臺中市,1 一般
0006,國立中興大學,02299008,文化創意產業學士學位學程,P 進,B 學士,0,0,29,19 臺中市,1 一般
0006,國立中興大學,02299109,數位人文與文創產業進修學士學位學程,P 進,B 學士,148,2,0,19 臺中市,1 一般
0006,國立中興大學,02299Y15,文學院,D 日,,0,2,0,19 臺中市,1 一般
0006,國立中興大學,02311006,外國語文學系,D 日,M 碩士,28,0,5,19 臺中市,1 一般
0006,國立中興大學,02311006,外國語文學系,D 日,B 學士,254,19,68,19 臺中市,1 一般
0006,國立中興大學,02311006,外國語文學系,P 進,B 學士,209,0,47,19 臺中市,1 一般
0006,國立中興大學,02321003,台灣文學與跨國文化研究所,D 日,M 碩士,37,7,6,19 臺中市,1 一般
0006,國立中興大學,02321003,台灣文學與跨國文化研究所,N 職,M 碩士,33,0,4,19 臺中市,1 一般
0006,國立中興大學,02321004,台灣與跨文化研究國際博士學位學程,D 日,D 博士,11,2,1,19 臺中市,1 一般
0006,國立中興大學,02321103,台灣人文創新學士學位學程,D 日,B 學士,44,2,0,19 臺中市,1 一般
0006,國立中興大學,02322005,中國文學系,D 日,D 博士,25,0,5,19 臺中市,1 一般
0006,國立中興大學,02322005,中國文學系,D 日,M 碩士,62,0,7,19 臺中市,1 一般
0006,國立中興大學,02322005,中國文學系,N 職,M 碩士,30,0,10,19 臺中市,1 一般
0006,國立中興大學,02322005,中國文學系,D 日,B 學士,212,23,53,19 臺中市,1 一般
0006,國立中興大學,02322005,中國文學系,P 進,B 學士,164,0,40,19 臺中市,1 一般
0006,國立中興大學,03111009,應用經濟學系,D 日,D 博士,30,0,3,19 臺中市,1 一般
0006,國立中興大學,03111009,應用經濟學系,D 日,M 碩士,30,0,16,19 臺中市,1 一般
0006,國立中興大學,03111009,應用經濟學系,N 職,M 碩士,32,0,12,19 臺中市,1 一般
0006,國立中興大學,03111009,應用經濟學系,D 日,B 學士,218,11,48,19 臺中市,1 一般
0006,國立中興大學,03122010,國際政治研究所,D 日,D 博士,32,0,4,19 臺中市,1 一般
0006,國立中興大學,03122010,國際政治研究所,D 日,M 碩士,47,9,9,19 臺中市,1 一般
0006,國立中興大學,03122010,國際政治研究所,N 職,M 碩士,65,0,17,19 臺中市,1 一般
0006,國立中興大學,03222013,圖書資訊學研究所,D 日,M 碩士,29,5,4,19 臺中市,1 一般
0006,國立中興大學,04111015,會計學系,D 日,M 碩士,45,0,24,19 臺中市,1 一般
0006,國立中興大學,04111015,會計學系,D 日,B 學士,179,10,39,19 臺中市,1 一般
0006,國立中興大學,04121019,財務金融學系,D 日,D 博士,18,0,2,19 臺中市,1 一般
0006,國立中興大學,04121019,財務金融學系,D 日,M 碩士,65,0,33,19 臺中市,1 一般
0006,國立中興大學,04121019,財務金融學系,D 日,B 學士,229,13,62,19 臺中市,1 一般
0006,國立中興大學,04131016,企業管理學系,D 日,D 博士,36,0,4,19 臺中市,1 一般
0006,國立中興大學,04131016,企業管理學系,D 日,M 碩士,75,0,29,19 臺中市,1 一般
0006,國立中興大學,04131016,企業管理學系,D 日,B 學士,251,15,59,19 臺中市,1 一般
0006,國立中興大學,04131018,創新產業經營學士學位學程,P 進,B 學士,180,1,42,19 臺中市,1 一般
0006,國立中興大學,04131097,運動與健康管理研究所,D 日,M 碩士,20,7,10,19 臺中市,1 一般
0006,國立中興大學,04134011,國家政策與公共事務研究所,D 日,M 碩士,21,5,7,19 臺中市,1 一般
0006,國立中興大學,04134011,國家政策與公共事務研究所,N 職,M 碩士,66,0,25,19 臺中市,1 一般
0006,國立中興大學,04143020,行銷學系,D 日,M 碩士,60,0,23,19 臺中市,1 一般
0006,國立中興大學,04143020,行銷學系,D 日,B 學士,208,14,49,19 臺中市,1 一般
0006,國立中興大學,04199012,全球事務研究跨洲碩士學位學程,D 日,M 碩士,35,0,13,19 臺中市,1 一般
0006,國立中興大學,04199021,科技管理研究所,D 日,D 博士,52,0,4,19 臺中市,1 一般
0006,國立中興大學,04199021,科技管理研究所,D 日,M 碩士,74,10,28,19 臺中市,1 一般
0006,國立中興大學,04199021,科技管理研究所智慧科技管理碩士在職專班,N 職,M 碩士,25,0,3,19 臺中市,1 一般
0006,國立中興大學,04199022,高階經理人碩士在職專班行銷組,N 職,M 碩士,291,1,131,19 臺中市,1 一般
0006,國立中興大學,04211023,法律學系,D 日,M 碩士,80,0,11,19 臺中市,1 一般
0006,國立中興大學,04211023,法律學系,N 職,M 碩士,116,0,24,19 臺中市,1 一般
0006,國立中興大學,04211023,法律學系,D 日,B 學士,186,15,40,19 臺中市,1 一般
0006,國立中興大學,05111026,生命科學系,D 日,D 博士,36,0,4,19 臺中市,1 一般
0006,國立中興大學,05111026,生命科學系,D 日,M 碩士,116,0,31,19 臺中市,1 一般
0006,國立中興大學,05111026,生命科學碩士在職專班,N 職,M 碩士,40,0,16,19 臺中市,1 一般
0006,國立中興大學,05111026,生命科學系,D 日,B 學士,378,27,99,19 臺中市,1 一般
0006,國立中興大學,05111029,昆蟲學系,D 日,D 博士,18,0,1,19 臺中市,1 一般
0006,國立中興大學,05111029,昆蟲學系,D 日,M 碩士,40,0,18,19 臺中市,1 一般
0006,國立中興大學,05111029,昆蟲學系,D 日,B 學士,205,13,44,19 臺中市,1 一般
0006,國立中興大學,05121027,生物科技學研究所,D 日,D 博士,16,0,13,19 臺中市,1 一般
0006,國立中興大學,05121027,生物科技學研究所,D 日,M 碩士,55,10,16,19 臺中市,1 一般
0006,國立中興大學,05121031,生物科技學士學位學程,D 日,B 學士,133,2,31,19 臺中市,1 一般
0006,國立中興大學,05121033,分子生物學研究所,D 日,D 博士,9,0,0,19 臺中市,1 一般
0006,國立中興大學,05121033,分子生物學研究所,D 日,M 碩士,49,8,13,19 臺中市,1 一般
0006,國立中興大學,05121035,生物醫學研究所,D 日,D 博士,25,0,4,19 臺中市,1 一般
0006,國立中興大學,05121035,生物醫學研究所,D 日,M 碩士,33,8,10,19 臺中市,1 一般
0006,國立中興大學,05121037,基因體暨生物資訊學研究所,D 日,M 碩士,20,5,14,19 臺中市,1 一般
0006,國立中興大學,05121117,分子與生物農業科學國際研究生博士學位學程,D 日,D 博士,44,0,0,19 臺中市,1 一般
0006,國立中興大學,05123034,生物化學研究所,D 日,D 博士,7,0,0,19 臺中市,1 一般
0006,國立中興大學,05123034,生物化學研究所,D 日,M 碩士,28,7,13,19 臺中市,1 一般
0006,國立中興大學,05124038,微生物基因體學博士學位學程,D 日,D 博士,24,2,4,19 臺中市,1 一般
0006,國立中興大學,05292082,水土保持學系,D 日,D 博士,27,0,5,19 臺中市,1 一般
0006,國立中興大學,05292082,水土保持學系,D 日,M 碩士,55,0,23,19 臺中市,1 一般
0006,國立中興大學,05292082,水土保持學系,N 職,M 碩士,49,0,18,19 臺中市,1 一般
0006,國立中興大學,05292082,水土保持學系,D 日,B 學士,229,13,53,19 臺中市,1 一般
0006,國立中興大學,05311039,化學系,D 日,D 博士,15,0,3,19 臺中市,1 一般
0006,國立中興大學,05311039,化學系,D 日,M 碩士,164,0,64,19 臺中市,1 一般
0006,國立中興大學,05311039,化學系,D 日,B 學士,229,32,49,19 臺中市,1 一般
0006,國立中興大學,05331040,物理學系,D 日,D 博士,12,0,3,19 臺中市,1 一般
0006,國立中興大學,05331040,物理學系,D 日,M 碩士,37,0,8,19 臺中市,1 一般
0006,國立中興大學,05331040,物理學系(奈米電子與光電能源)中科碩士在職專班,N 職,M 碩士,1,0,0,19 臺中市,1 一般
0006,國立中興大學,05331040,物理學系,D 日,B 學士,243,18,52,19 臺中市,1 一般
0006,國立中興大學,05331058,奈米科學研究所,D 日,M 碩士,55,7,18,19 臺中市,1 一般
0006,國立中興大學,05411041,應用數學系,D 日,D 博士,16,0,0,19 臺中市,1 一般
